paper_id,short_id,title,venue,year,conf_year,authors,abstract_raw,paper_link,arxiv_id,arxiv_url,keywords_raw,source_type,source_url,openreview_forum_id,has_pdf_camera_ready,state,filter_source,keyword_hits,embedding_score,ai_score,ai_reason,review_adjusted,review_adjust_reason,final_score,importance,core_or_edge,tags,topic_bucket,pdf_path,has_abstract,has_pdf_link,pdf_url,openreview_rating_mean,openreview_confidence_mean,openreview_decision,presentation_type,citation_count
ICLR_2025::swift4d_adaptive_divide_and_conquer_gaussian_splatting_for_compact_and_efficient_reconstruction_of_dynamic_scene,ICLR_2025_A5593_Swift4dAdaptiveDivide,Swift4D: Adaptive divide-and-conquer Gaussian Splatting for compact and efficient reconstruction of dynamic scene,ICLR,2025,ICLR_2025,Jiahao Wu; Rui Peng; Zhiyan Wang; Lu Xiao; Luyang Tang; Jinbo Yan; Kaiqiang Xiong; Ronggang Wang,"Novel view synthesis has long been a practical but challenging task, although the introduction of numerous methods to solve this problem, even combining advanced representations like 3D Gaussian Splatting, they still struggle to recover high-quality results and often consume too much storage memory and training time. In this paper we propose Swift4D, a divide-and-conquer 3D Gaussian Splatting method that can handle static and dynamic primitives separately, achieving a good trade-off between rendering quality and efficiency, motivated by the fact that most of the scene is the static primitive and does not require additional dynamic properties. Concretely, we focus on modeling dynamic transformations only for the dynamic primitives which benefits both efficiency and quality. We first employ a learnable decomposition strategy to separate the primitives, which relies on an additional parameter to classify primitives as static or dynamic. For the dynamic primitives, we employ a compact multi-resolution 4D Hash mapper to transform these primitives from canonical space into deformation space at each timestamp, and then mix the static and dynamic primitives to produce the final output. This divide-and-conquer method facilitates efficient training and reduces storage redundancy. Our method not only achieves state-of-the-art rendering quality while being 20× faster in training than previous SOTA methods with a minimum storage requirement of only 30MB on real-world datasets.",https://iclr.cc/virtual/2025/poster/29075,,,,virtual_conference_json,https://iclr.cc/static/virtual/data/iclr-2025-orals-posters.json,,,Wait,embedding,0,0.8150997757911682,A,4DGS for compact/efficient dynamic reconstruction.,,,A,A,,,,,1,0,,,,,,
ICML_2024::superpoint_gaussian_splatting_for_real_time_high_fidelity_dynamic_scene_reconstruction,ICML_2024_A2334_SuperpointGaussianSplatting,Superpoint Gaussian Splatting for Real-Time High-Fidelity Dynamic Scene Reconstruction,ICML,2024,ICML_2024,Diwen Wan; Ruijie Lu; Gang Zeng,"Rendering novel view images in dynamic scenes is a crucial yet challenging task. Current methods mainly utilize NeRF-based methods to represent the static scene and an additional time-variant MLP to model scene deformations, resulting in relatively low rendering quality as well as slow inference speed. To tackle these challenges, we propose a novel framework named Superpoint Gaussian Splatting (SP-GS). Specifically, our framework first employs explicit 3D Gaussians to reconstruct the scene and then clusters Gaussians with similar properties (e.g., rotation, translation, and location) into superpoints. Empowered by these superpoints, our method manages to extend 3D Gaussian splatting to dynamic scenes with only a slight increase in computational expense. Apart from achieving state-of-the-art visual quality and real-time rendering under high resolutions, the superpoint representation provides a stronger manipulation capability. Extensive experiments demonstrate the practicality and effectiveness of our approach on both synthetic and real-world datasets. Please see our project page at https://dnvtmf.github.io/SP_GS.github.io.",https://proceedings.mlr.press/v235/wan24f.html,,,,virtual_conference_json,https://icml.cc/static/virtual/data/icml-2024-orals-posters.json,,true,Wait,embedding,0,0.8362103700637817,A,"4D scene generation with video diffusion, relevant 4D content creation.",,,A,A,,,,,1,0,,,,,,
NeurIPS_2024::4d_gaussian_splatting_in_the_wild_with_uncertainty_aware_regularization,NEURIPS_2024_A014_4dGaussianSplatting,4D Gaussian Splatting in the Wild with Uncertainty-Aware Regularization,NeurIPS,2024,NeurIPS_2024,Mijeong Kim; Jongwoo Lim; Bohyung Han,"Novel view synthesis of dynamic scenes is becoming important in various applications, including augmented and virtual reality.We propose a novel 4D Gaussian Splatting (4DGS) algorithm for dynamic scenes from casually recorded monocular videos. To overcome the overfitting problem of existing work for these real-world videos, we introduce an uncertainty-aware regularization that identifies uncertain regions with few observations and selectively imposes additional priors based on diffusion models and depth smoothness on such regions.This approach improves both the performance of novel view synthesis and the quality of training image reconstruction. We also identify the initialization problem of 4DGS in fast-moving dynamic regions, where the Structure from Motion (SfM) algorithm fails to provide reliable 3D landmarks. To initialize Gaussian primitives in such regions, we present a dynamic region densification method using the estimated depth maps and scene flow. Our experiments show that the proposed method improves the performance of 4DGS reconstruction from a video captured by a handheld monocular camera and also exhibits promising results in few-shot static scene reconstruction.",https://neurips.cc/virtual/2024/poster/96899,,,,virtual_conference_json,https://neurips.cc/static/virtual/data/neurips-2024-orals-posters.json,,,Wait,both,2,0.8212719559669495,A,4DGS with regularization for dynamic scenes. Significant overlap though focuses on novel view synthesis.,,,A,A,,,,,1,0,,,,,,
NeurIPS_2025::4d3r_motion_aware_neural_reconstruction_and_rendering_of_dynamic_scenes_from_monocular_videos,NEURIPS_2025_A4557_4d3rMotionAware,4D3R: Motion-Aware Neural Reconstruction and Rendering of Dynamic Scenes from Monocular Videos,NeurIPS,2025,NeurIPS_2025,Mengqi Guo; Bo Xu; Yanyan Li; Gim Hee Lee,"Novel view synthesis from monocular videos of dynamic scenes with unknown camera poses remains a fundamental challenge in computer vision and graphics. While recent advances in 3D representations such as Neural Radiance Fields (NeRF) and 3D Gaussian Splatting (3DGS) have shown promising results for static scenes, they struggle with dynamic content and typically rely on pre-computed camera poses. We present 4D3R, a pose-free dynamic neural rendering framework that decouples static and dynamic components through a two-stage approach. Our method first leverages 3D foundational models for initial pose and geometry estimation, followed by motion-aware refinement. 4D3R introduces two key technical innovations: (1) a motion-aware bundle adjustment (MA-BA) module that combines transformer-based learned priors with SAM2 for robust dynamic object segmentation, enabling more accurate camera pose refinement; and (2) an efficient Motion-Aware Gaussian Splatting (MA-GS) representation that uses control points with a deformation field MLP and linear blend skinning to model dynamic motion, significantly reducing computational cost while maintaining high-quality reconstruction. Extensive experiments on real-world dynamic datasets demonstrate that our approach achieves up to 1.8dB PSNR improvement over state-of-the-art methods, particularly in challenging scenarios with large dynamic objects, while reducing computational requirements by 5× compared to previous dynamic scene representations.",https://neurips.cc/virtual/2025/poster/119055,,,,virtual_conference_json,https://neurips.cc/static/virtual/data/neurips-2025-orals-posters.json,,,Wait,embedding,0,0.8216147422790527,A,4DGS for dynamic reconstruction from monocular video.,,,A,A,,,,,1,0,,,,,,
NeurIPS_2025::4dgt_learning_a_4d_gaussian_transformer_using_real_world_monocular_videos,NEURIPS_2025_A4559_4dgtLearningA,4DGT: Learning a 4D Gaussian Transformer Using Real-World Monocular Videos,NeurIPS,2025,NeurIPS_2025,Zhen Xu; Zhengqin Li; Zhao Dong; Xiaowei Zhou; Richard Newcombe; Zhaoyang Lv,"We propose 4DGT, a 4D Gaussian-based Transformer model for dynamic scene reconstruction, trained entirely on real-world monocular posed videos. Using 4D Gaussian as an inductive bias, 4DGT unifies static and dynamic components, enabling the modeling of complex, time-varying environments with varying object lifespans. We proposed a novel density control strategy in training, which enables our 4DGT to handle longer space-time input. Our model processes 64 consecutive posed frames in a rolling-window fashion, predicting consistent 4D Gaussians in the scene. Unlike optimization-based methods, 4DGT performs purely feed-forward inference, reducing reconstruction time from hours to seconds and scaling effectively to long video sequences. Trained only on large-scale monocular posed video datasets, 4DGT can outperform prior Gaussian-based networks significantly in real-world videos and achieve on-par accuracy with optimization-based methods on cross-domain videos.",https://neurips.cc/virtual/2025/poster/115879,,,,virtual_conference_json,https://neurips.cc/static/virtual/data/neurips-2025-orals-posters.json,,,Wait,embedding,0,0.8322903513908386,A,"4D Gaussian Transformer for dynamic reconstruction, relevant 4DGS technique.",,,A,A,,,,,1,0,,,,,,
NeurIPS_2025::dgs_lrm_real_time_deformable_3d_gaussian_reconstruction_from_monocular_videos,NEURIPS_2025_A5748_DgsLrmReal,DGS-LRM: Real-Time Deformable 3D Gaussian Reconstruction From Monocular Videos,NeurIPS,2025,NeurIPS_2025,Chieh Lin; Zhaoyang Lv; Songyin Wu; Zhen Xu; Thu Nguyen-Phuoc; Hung-Yu Tseng; Julian Straub; Numair Khan; Lei Xiao; Ming-Hsuan Yang; Yuheng Ren; Richard Newcombe; Zhao Dong; Zhengqin Li,"We introduce the Deformable Gaussian Splats Large Reconstruction Model (DGS-LRM), the first feed-forward method predicting deformable 3D Gaussian splats from a monocular posed video of any dynamic scene. Feed-forward scene reconstruction has gained significant attention for its ability to rapidly create digital replicas of real-world environments. However, most existing models are limited to static scenes and fail to reconstruct the motion of moving objects. Developing a feed-forward model for dynamic scene reconstruction poses significant challenges, including the scarcity of training data and the need for appropriate 3D representations and training paradigms. To address these challenges, we introduce several key technical contributions: an enhanced large-scale synthetic dataset with ground-truth multi-view videos and dense 3D scene flow supervision; a per-pixel deformable 3D Gaussian representation that is easy to learn, supports high-quality dynamic view synthesis, and enables long-range 3D tracking; and a large transformer network that achieves real-time, generalizable dynamic scene reconstruction. Extensive qualitative and quantitative experiments demonstrate that DGS-LRM achieves dynamic scene reconstruction quality comparable to optimization-based methods, while significantly outperforming the state-of-the-art predictive dynamic reconstruction method on real-world examples. Its predicted physically grounded 3D deformation is accurate and can be readily adapted for long-range 3D tracking tasks, achieving performance on par with state-of-the-art monocular video 3D tracking methods.",https://neurips.cc/virtual/2025/poster/117552,,,,virtual_conference_json,https://neurips.cc/static/virtual/data/neurips-2025-orals-posters.json,,,Wait,embedding,0,0.8194441199302673,A,"Deformable GS reconstruction from monocular video, feed-forward method.",,,A,A,,,,,1,0,,,,,,
NeurIPS_2024::dn_4dgs_denoised_deformable_network_with_temporal_spatial_aggregation_for_dynamic_scene_rendering,NEURIPS_2024_A1127_Dn4dgsDenoised,DN-4DGS: Denoised Deformable Network with Temporal-Spatial Aggregation for Dynamic Scene Rendering,NeurIPS,2024,NeurIPS_2024,Jiahao Lu; Jiacheng Deng; Ruijie Zhu; Yanzhe Liang; Wenfei Yang; Xu Zhou; Tianzhu Zhang,"Dynamic scenes rendering is an intriguing yet challenging problem. Although current methods based on NeRF have achieved satisfactory performance, they still can not reach real-time levels. Recently, 3D Gaussian Splatting (3DGS) has garnered researchers' attention due to their outstanding rendering quality and real-time speed. Therefore, a new paradigm has been proposed: defining a canonical 3D gaussians and deforming it to individual frames in deformable fields. However, since the coordinates of canonical 3D gaussians are filled with noise, which can transfer noise into the deformable fields, and there is currently no method that adequately considers the aggregation of 4D information. Therefore, we propose Denoised Deformable Network with Temporal-Spatial Aggregation for Dynamic Scene Rendering (DN-4DGS). Specifically, a Noise Suppression Strategy is introduced to change the distribution of the coordinates of the canonical 3D gaussians and suppress noise. Additionally, a Decoupled Temporal-Spatial Aggregation Module is designed to aggregate information from adjacent points and frames. Extensive experiments on various real-world datasets demonstrate that our method achieves state-of-the-art rendering quality under a real-time level. Code is available at https://github.com/peoplelu/DN-4DGS.",https://neurips.cc/virtual/2024/poster/95236,,,,virtual_conference_json,https://neurips.cc/static/virtual/data/neurips-2024-orals-posters.json,,,Wait,both,1,0.8367956876754761,A,"4DGS with deformable networks for dynamic rendering, relevant technique but not editing.",,,A,A,,,,,1,0,,,,,,
NeurIPS_2024::fully_explicit_dynamic_gaussian_splatting,NEURIPS_2024_A1604_FullyExplicitDynamic,Fully Explicit Dynamic Gaussian Splatting,NeurIPS,2024,NeurIPS_2024,Junoh Lee; Changyeon Won; Hyunjun Jung; Inhwan Bae; Hae-Gon Jeon,"3D Gaussian Splatting has shown fast and high-quality rendering results in static scenes by leveraging dense 3D prior and explicit representations. Unfortunately, the benefits of the prior and representation do not involve novel view synthesis for dynamic motions. Ironically, this is because the main barrier is the reliance on them, which requires increasing training and rendering times to account for dynamic motions. In this paper, we design Explicit 4D Gaussian Splatting (Ex4DGS).Our key idea is to firstly separate static and dynamic Gaussians during training, and to explicitly sample positions and rotations of the dynamic Gaussians at sparse timestamps. The sampled positions and rotations are then interpolated to represent both spatially and temporally continuous motions of objects in dynamic scenes as well as reducing computational cost. Additionally, we introduce a progressive training scheme and a point-backtracking technique that improves Ex4DGS's convergence. We initially train Ex4DGS using short timestamps and progressively extend timestamps, which makes it work well with a few point clouds. The point-backtracking is used to quantify the cumulative error of each Gaussian over time, enabling the detection and removal of erroneous Gaussians in dynamic scenes. Comprehensive experiments on various scenes demonstrate the state-of-the-art rendering quality from our method, achieving fast rendering of 62 fps on a single 2080Ti GPU.",https://neurips.cc/virtual/2024/poster/94164,,,,virtual_conference_json,https://neurips.cc/static/virtual/data/neurips-2024-orals-posters.json,,,Wait,both,2,0.8397095203399658,A,Explicit 4DGS with static/dynamic separation. Core representation building block for editing.,,,A,A,,,,,1,0,,,,,,
NeurIPS_2025::haif_gs_hierarchical_and_induced_flow_guided_gaussian_splatting_for_dynamic_scene,NEURIPS_2025_A6759_HaifGsHierarchical,HAIF-GS: Hierarchical and Induced Flow-Guided Gaussian Splatting for Dynamic Scene,NeurIPS,2025,NeurIPS_2025,Jianing Chen; Zehao Li; Yujun Cai; Hao Jiang; Chengxuan Qian; Juyuan Kang; Shuqin Gao; Honglong Zhao; Tianlu Mao; Yucheng Zhang,"Reconstructing dynamic 3D scenes from monocular videos remains a fundamental challenge in 3D vision. While 3D Gaussian Splatting (3DGS) achieves real-time rendering in static settings, extending it to dynamic scenes is challenging due to the difficulty of learning structured and temporally consistent motion representations. This challenge often manifests as three limitations in existing methods: redundant Gaussian updates, insufficient motion supervision, and weak modeling of complex non-rigid deformations. These issues collectively hinder coherent and efficient dynamic reconstruction. To address these limitations, we propose HAIF-GS, a unified framework that enables structured and consistent dynamic modeling through sparse anchor-driven deformation. It first identifies motion-relevant regions via an Anchor Filter to suppress redundant updates in static areas. A self-supervised Induced Flow-Guided Deformation module induces anchor motion using multi-frame feature aggregation, eliminating the need for explicit flow labels. To further handle fine-grained deformations, a Hierarchical Anchor Propagation mechanism increases anchor resolution based on motion complexity and propagates multi-level transformations. Extensive experiments on synthetic and real-world benchmarks validate that HAIF-GS significantly outperforms prior dynamic 3DGS methods in rendering quality, temporal coherence, and reconstruction efficiency.",https://neurips.cc/virtual/2025/poster/115007,,,,virtual_conference_json,https://neurips.cc/static/virtual/data/neurips-2025-orals-posters.json,,,Wait,embedding,0,0.8401343822479248,A,4DGS with hierarchical attention for dynamic reconstruction.,,,A,A,,,,,1,0,,,,,,
NeurIPS_2025::holigs_holistic_gaussian_splatting_for_embodied_view_synthesis,NEURIPS_2025_A6831_HoligsHolisticGaussian,HoliGS: Holistic Gaussian Splatting for Embodied View Synthesis,NeurIPS,2025,NeurIPS_2025,Xiaoyuan Wang; Yizhou Zhao; Botao Ye; Shan Xiaojun; Weijie Lyu; Lu Qi; Kelvin Chan; Yinxiao Li; Ming-Hsuan Yang,"We propose HoliGS, a novel deformable Gaussian splatting framework that addresses embodied view synthesis from long monocular RGB videos. Unlike prior 4D Gaussian splatting and dynamic NeRF pipelines, which struggle with training overhead in minute-long captures, our method leverages invertible Gaussian Splatting deformation networks to reconstruct large-scale, dynamic environments accurately. Specifically, we decompose each scene into a static background plus time-varying objects, each represented by learned Gaussian primitives undergoing global rigid transformations, skeleton-driven articulation, and subtle non-rigid deformations via an invertible neural flow. This hierarchical warping strategy enables robust free-viewpoint novel-view rendering from various embodied camera trajectories by attaching Gaussians to a complete canonical foreground shape (e.g., egocentric or third-person follow), which may involve substantial viewpoint changes and interactions between multiple actors. Our experiments demonstrate that HoliGS achieves superior reconstruction quality on challenging datasets while significantly reducing both training and rendering time compared to state-of-the-art monocular deformable NeRFs. These results highlight a practical and scalable solution for EVS in real-world scenarios. The source code will be released.",https://neurips.cc/virtual/2025/poster/117722,,,,virtual_conference_json,https://neurips.cc/static/virtual/data/neurips-2025-orals-posters.json,,,Wait,both,2,0.8153012990951538,A,Deformable/4D GS for dynamic scenes with hierarchical decomposition. Relevant 4DGS technique.,,,A,A,,,,,1,0,,,,,,
NeurIPS_2024::motiongs_exploring_explicit_motion_guidance_for_deformable_3d_gaussian_splatting,NEURIPS_2024_A2610_MotiongsExploringExplicit,MotionGS: Exploring Explicit Motion Guidance for Deformable 3D Gaussian Splatting,NeurIPS,2024,NeurIPS_2024,Ruijie Zhu; Yanzhe Liang; Hanzhi Chang; Jiacheng Deng; Jiahao Lu; Wenfei Yang; Tianzhu Zhang; Yongdong Zhang,"Dynamic scene reconstruction is a long-term challenge in the field of 3D vision. Recently, the emergence of 3D Gaussian Splatting has provided new insights into this problem. Although subsequent efforts rapidly extend static 3D Gaussian to dynamic scenes, they often lack explicit constraints on object motion, leading to optimization difficulties and performance degradation. To address the above issues, we propose a novel deformable 3D Gaussian splatting framework called MotionGS, which explores explicit motion priors to guide the deformation of 3D Gaussians. Specifically, we first introduce an optical flow decoupling module that decouples optical flow into camera flow and motion flow, corresponding to camera movement and object motion respectively. Then the motion flow can effectively constrain the deformation of 3D Gaussians, thus simulating the motion of dynamic objects. Additionally, a camera pose refinement module is proposed to alternately optimize 3D Gaussians and camera poses, mitigating the impact of inaccurate camera poses. Extensive experiments in the monocular dynamic scenes validate that MotionGS surpasses state-of-the-art methods and exhibits significant superiority in both qualitative and quantitative results. Project page: https://ruijiezhu94.github.io/MotionGS_page.",https://neurips.cc/virtual/2024/poster/96538,,,,virtual_conference_json,https://neurips.cc/static/virtual/data/neurips-2024-orals-posters.json,,,Wait,embedding,0,0.848516047000885,A,"Deformable 3DGS with explicit motion, reconstruction-focused.",,,A,A,,,,,1,0,,,,,,
SIGGRAPH_2025::splat4d_diffusion_enhanced_4d_gaussian_splatting_for_temporally_and_spatially_consistent_content_creation,SIGGRAPH_2025_A280_Splat4dDiffusionEnhanced,Splat4D: Diffusion-Enhanced 4D Gaussian Splatting for Temporally and Spatially Consistent Content Creation,SIGGRAPH,2025,SIGGRAPH_2025,Minghao Yin Yukang Cao Songyou Peng Kai Han,"Generating high-quality 4D content from monocular videos for applications such as digital humans and AR/VR poses challenges in ensuring temporal and spatial consistency, preserving intricate details, and incorporating user guidance effectively. To overcome these challenges, we introduce Splat4D, a novel framework enabling high-fidelity 4D content generation from a monocular video. Splat4D achieves superior performance while maintaining faithful spatial-temporal coherence by leveraging multi-view rendering, inconsistency identification, a video diffusion model, and an asymmetric U-Net for refinement. Through extensive evaluations on public benchmarks, Splat4D consistently demonstrates state-of-the-art performance across various metrics, underscoring the efficacy of our approach. Additionally, the versatility of Splat4D is validated in various applications such as text/image conditioned 4D generation, 4D human generation, and text-guided content editing, producing coherent outcomes following user instructions.",,2508.07557,https://arxiv.org/abs/2508.07557,,kesen_siggraph_html,fixture://siggraph_2025_kesen.html,,,Wait,embedding,0,0.8944098949432373,A,"4DGS content creation, not editing/manipulation.",,,A,A,,,,,1,1,https://arxiv.org/pdf/2508.07557.pdf,,,,,
SIGGRAPH_Asia_2025::anchored_4d_gaussian_splatting_for_dynamic_novel_view_synthesis,SIGGRAPH_ASIA_2025_A015_Anchored4dGaussian,Anchored 4D Gaussian Splatting for Dynamic Novel View Synthesis,SIGGRAPH_Asia,2025,SIGGRAPH_Asia_2025,Yilong Li; Bo Pang; Yisong Chen; Guoping Wang,"Novel view synthesis for dynamic scenes presents a significant challenge in computer graphics. While recent 3D Gaussian splatting methods have achieved state-of-the-art quality and speed for static scenes, their direct extension to 4D dynamic scenes remains non-trivial. Existing approaches for dynamic scene novel view synthesis typically fall into two categories: either employing time-varying dynamic Gaussians, which often suffer from artifacts due to MLP limitations, or directly extending Gaussians to 4D, which, despite yielding high rendering quality, incurs substantial memory overhead. This paper introduces a novel 4D anchor-based framework that effectively leverages the stronger representational power of 4D Gaussians while crucially addressing their storage inefficiency. Our approach models dynamic scenes by binding Gaussians to strategically distributed anchor points. Furthermore, we propose a dynamic anchor control strategy to generate additional anchors in dynamic regions requiring detailed reconstruction. Additionally, we design an anchor stabilization strategy to fix the attributes of anchors in static regions during training, thereby preventing redundancy. Extensive experiments on various benchmarks, including N3DV and the Technicolor dataset, demonstrate the superior visual quality of our method.",https://doi.org/10.1145/3757377.3763898,,,SIG,kesen_siggraph_html,fixture://siggraph_asia_2025_kesen.html,,yes,Wait,embedding,0,0.8400211334228516,A,4DGS for dynamic reconstruction from event cameras.,,,A,A,,,,,1,0,,,,,,
SIGGRAPH_Asia_2025::clustered_error_correction_with_grouped_4d_gaussian_splatting,SIGGRAPH_ASIA_2025_A053_ClusteredErrorCorrection,Clustered Error Correction with Grouped 4D Gaussian Splatting,SIGGRAPH_Asia,2025,SIGGRAPH_Asia_2025,Taeho Kang; Jaeyeon Park; Kyungjin Lee; Youngki Lee,"Existing 4D Gaussian Splatting (4DGS) methods struggle to accurately reconstruct dynamic scenes, often failing to resolve ambiguous pixel correspondences and inadequate densification in dynamic regions. We address these issues by introducing a novel method composed of two key components: (1) Elliptical Error Clustering and Error Correcting Splat Addition that pinpoints dynamic areas to improve and initialize fitting splats, and (2) Grouped 4D Gaussian Splatting that improves consistency of mapping between splats and represented dynamic objects. Specifically, we classify rendering errors into missing-color and occlusion types, then apply targeted corrections via backprojection or foreground splitting guided by cross-view color consistency. Evaluations on Neural 3D Video and Technicolor datasets demonstrate that our approach significantly improves temporal consistency and achieves state-of-the-art perceptual rendering quality, improving 0.39dB of PSNR on the Technicolor Light Field dataset. Our visualization shows improved alignment between splats and dynamic objects, and the error correction method’s capability to identify errors and properly initialize new splats. Our implementation details and source code are available at https://github.com/tho-kn/cem-4dgs.",https://doi.org/10.1145/3757377.3763858,2511.16112,https://arxiv.org/abs/2511.16112,SIG,kesen_siggraph_html,fixture://siggraph_asia_2025_kesen.html,,yes,Wait,keyword,2,0.0,A,"4DGS for dynamic scene reconstruction with error correction, not editing.",,,A,A,,,,,1,1,https://arxiv.org/pdf/2511.16112.pdf,,,,,
SIGGRAPH_Asia_2025::neural_texture_splatting_expressive_3d_gaussian_splatting_for_view_synthesis_geometry_and_dynamic_reconstruction,SIGGRAPH_ASIA_2025_A199_NeuralTextureSplatting,"Neural Texture Splatting: Expressive 3D Gaussian Splatting for View Synthesis, Geometry, and Dynamic Reconstruction",SIGGRAPH_Asia,2025,SIGGRAPH_Asia_2025,Yiming Wang; Shaofei Wang; Marko Mihajlovic; Siyu Tang,"3D Gaussian Splatting (3DGS) has emerged as a leading approach for high-quality novel view synthesis, with numerous variants extending its applicability to a broad spectrum of 3D and 4D scene reconstruction tasks. Despite its success, the representational capacity of 3DGS remains limited by the use of 3D Gaussian kernels to model local variations. Recent works have proposed to augment 3DGS with additional per-primitive capacity, such as per-splat textures, to enhance its expressiveness. However, these per-splat texture approaches primarily target dense novel view synthesis with a reduced number of Gaussian primitives, and their effectiveness tends to diminish when applied to more general reconstruction scenarios. In this paper, we aim to achieve concrete performance improvement over state-of-the-art 3DGS variants across a wide range of reconstruction tasks, including novel view synthesis, geometry and dynamic reconstruction, under both sparse and dense input settings. To this end, we introduce Neural Texture Splatting (NTS). At the core of our approach is a global neural field (represented as a hybrid of a tri-plane and a neural decoder) that predicts local appearance and geometric fields for each primitive. By leveraging this shared global representation that models local texture fields across primitives, we significantly reduce model size and facilitate efficient global information exchange, demonstrating strong generalization across tasks. Furthermore, our neural modeling of local texture fields introduces expressive view- and time-dependent effects, a critical aspect that existing methods fail to account for. Extensive experiments show that Neural Texture Splatting consistently improves models and achieves state-of-the-art results across multiple benchmarks. Codes are at https://github.com/19reborn/neural-texture-splatting.",https://doi.org/10.1145/3757377.3763957,2511.18873,https://arxiv.org/abs/2511.18873,SIG,kesen_siggraph_html,fixture://siggraph_asia_2025_kesen.html,,yes,Wait,embedding,0,0.8124144077301025,A,"3DGS extended to 4D/dynamic reconstruction, view synthesis.",,,A,A,,,,,1,1,https://arxiv.org/pdf/2511.18873.pdf,,,,,
SIGGRAPH_Asia_2025::trackersplat_exploiting_point_tracking_for_fast_and_robust_dynamic_3d_gaussians_reconstruction,SIGGRAPH_ASIA_2025_A293_TrackersplatExploitingPoint,TrackerSplat: Exploiting Point Tracking for Fast and Robust Dynamic 3D Gaussians Reconstruction,SIGGRAPH_Asia,2025,SIGGRAPH_Asia_2025,Daheng Yin; Isaac Ding; Yili Jin; Jianxin Shi; Jiangchuan Liu,"Recent advancements in 3D Gaussian Splatting (3DGS) have demonstrated its potential for efficient and photorealistic 3D reconstructions, which is crucial for diverse applications such as robotics and immersive media. However, current Gaussian-based methods for dynamic scene reconstruction struggle with large inter-frame displacements, leading to artifacts and temporal inconsistencies under fast object motions. To address this, we introduce TrackerSplat, a novel method that integrates advanced point tracking methods to enhance the robustness and scalability of 3DGS for dynamic scene reconstruction. TrackerSplat utilizes off-the-shelf point tracking models to extract pixel trajectories and triangulate per-view pixel trajectories onto 3D Gaussians to guide the relocation, rotation, and scaling of Gaussians before training. This strategy effectively handles large displacements between frames, dramatically reducing the fading and recoloring artifacts prevalent in prior methods. By accurately positioning Gaussians prior to gradient-based optimization, TrackerSplat overcomes the quality degradation associated with large frame gaps when processing multiple adjacent frames in parallel across multiple devices, thereby boosting reconstruction throughput while preserving rendering quality. Experiments on real-world datasets confirm the robustness of TrackerSplat in challenging scenarios with significant displacements, achieving superior throughput under parallel settings and maintaining visual quality compared to baselines. The code is available at https://github.com/yindaheng98/TrackerSplat.",https://doi.org/10.1145/3757377.3763829,2604.02586,https://arxiv.org/abs/2604.02586,SIG,kesen_siggraph_html,fixture://siggraph_asia_2025_kesen.html,,yes,Wait,embedding,0,0.8149330019950867,A,Dynamic 3DGS reconstruction with point tracking.,,,A,A,,,,,1,1,https://arxiv.org/pdf/2604.02586.pdf,,,,,
ACMMM_2025::dgns_deformable_gaussian_splatting_and_dynamic_neural_surface_for_monocular_dynamic_3d_reconstruction,ACMMM_2025_A279_DgnsDeformableGaussian,DGNS: Deformable Gaussian Splatting and Dynamic Neural Surface for Monocular Dynamic 3D Reconstruction,ACMMM,2025,ACMMM_2025,Xuesong Li; Jinguang Tong; Jie Hong; Vivien Rolland; Lars Petersson,"Dynamic scene reconstruction from monocular video is essential for real-world applications. We introduce DGNS, a hybrid framework integrating \underline{D}eformable \underline{G}aussian Splatting and Dynamic \underline{N}eural \underline{S}urfaces, effectively addressing dynamic novel-view synthesis and 3D geometry reconstruction simultaneously. During training, depth maps generated by the deformable Gaussian splatting module guide the ray sampling for faster processing and provide depth supervision within the dynamic neural surface module to improve geometry reconstruction. Conversely, the dynamic neural surface directs the distribution of Gaussian primitives around the surface, enhancing rendering quality. In addition, we propose a depth-filtering approach to further refine depth supervision. Extensive experiments conducted on public datasets demonstrate that DGNS achieves state-of-the-art performance in 3D reconstruction, along with competitive results in novel-view synthesis.",,,,,acmmm_html,fixture://acmmm_2025_regular.html,,,Wait,both,1,0.8446139097213745,B,"Deformable GS for reconstruction, not editing/manipulation.",,,B,B,,,,,1,0,,,,,,
